OrderID,OrderDate,OrderMonth,FiscalQuarter,CustomerName,CustomerSegment,Industry,Country,Region,SalesRep,ProductCategory,ProductLine,ProductName,Quantity,UnitPrice,DiscountPct,UnitCost,SalesChannel,OrderSource,OrderStatus,FulfillmentRegion,PriorityTier,ContractType,DeploymentModel,SupportPlan,SalesMotion,ContractTermMonths,IsRenewal
850542,2026-06-26,2026-06,FY26-Q2,Vector Mobility,Enterprise,Transportation,Japan,Asia Pacific,Reese Turner,Analytics,Executive Reporting,Executive Scorecard Model,35,7925.00,0,4240.00,Marketplace,Inbound,Invoiced,Asia Pacific East,Priority,Subscription,Hybrid,Advanced,Net New,12,No
850543,2026-06-27,2026-06,FY26-Q2,Westbridge Pharma,Enterprise,Pharmaceuticals,Switzerland,Europe,Casey Singh,Governance,Security,Access Policy Monitor,44,6250.00,5,3420.00,Marketplace,Upsell,Provisioned,Europe North,Priority,Subscription,Customer Managed,Premier,Expansion,36,No
850544,2026-06-28,2026-06,FY26-Q2,Xenon Labs,SMB,Technology,India,Asia Pacific,Casey Singh,Managed Services,Support,Managed Monitoring Service,4,9425.00,8,5730.00,Renewal Desk,Inbound,Provisioned,Asia Pacific East,Priority,Managed Services,Azure Managed,Advanced,Renewal,24,Yes
850545,2026-06-29,2026-06,FY26-Q2,Yellowtail Resorts,SMB,Hospitality,Mexico,Latin America,Reese Turner,Security,Identity,Identity Guard for Fabric,13,7500.00,3,4255.00,Marketplace,Inbound,Invoiced,Latin America South,Standard,Subscription,Azure Managed,Essentials,Net New,12,No
850546,2026-06-30,2026-06,FY26-Q2,Zenith Public Works,Public Sector,Government,United States,North America,Logan Chen,Analytics,Executive Reporting,Executive Scorecard Model,21,7775.00,0,4170.00,Direct,Inbound,Invoiced,US East,Priority,Subscription,Azure Managed,Advanced,Expansion,12,No
850547,2026-07-01,2026-07,FY26-Q3,Asteria Foods,MidMarket,Consumer Goods,Spain,Europe,Casey Singh,Governance,Security,Access Policy Monitor,22,6400.00,12,3540.00,Direct,Outbound,Active,Europe North,Standard,Subscription,Hybrid,Advanced,Net New,36,No
850548,2026-07-02,2026-07,FY26-Q3,Borealis Health,Enterprise,Healthcare,Canada,North America,Cameron Kim,Managed Services,Support,Managed Monitoring Service,1,9525.00,17,5795.00,Direct,Inbound,Provisioned,US West,Strategic,Managed Services,Azure Managed,Premier,Expansion,36,No
850549,2026-07-03,2026-07,FY26-Q3,Celestial Motors,Enterprise,Automotive,Germany,Europe,Avery Cole,Security,Identity,Identity Guard for Fabric,39,7650.00,20,4240.00,Renewal Desk,Upsell,Renewal Pending,Europe North,Priority,Subscription,Customer Managed,Premier,Renewal,12,Yes
850550,2026-07-04,2026-07,FY26-Q3,Driftline Apparel,SMB,Retail,Australia,Asia Pacific,Parker Diaz,Analytics,Executive Reporting,Executive Scorecard Model,47,7375.00,3,3980.00,Partner,Referral,Invoiced,Asia Pacific East,Standard,Subscription,Customer Managed,Essentials,Net New,12,No
850551,2026-07-05,2026-07,FY26-Q3,Eclipse Networks,Enterprise,Telecommunications,United States,North America,Morgan Patel,Governance,Security,Access Policy Monitor,7,6650.00,10,3555.00,Partner,Referral,Active,US East,Priority,Subscription,Azure Managed,Premier,Expansion,24,No
850552,2026-07-06,2026-07,FY26-Q3,Fathom Analytics,MidMarket,Technology,Ireland,Europe,Quinn Foster,Managed Services,Support,Managed Monitoring Service,2,9525.00,8,5690.00,Renewal Desk,Inbound,Invoiced,Europe North,Priority,Managed Services,Azure Managed,Advanced,Renewal,12,Yes
850553,2026-07-07,2026-07,FY26-Q3,Greatwater Shipping,Enterprise,Logistics,Singapore,Asia Pacific,Casey Singh,Security,Identity,Identity Guard for Fabric,24,8050.00,10,4445.00,Partner,Event,Provisioned,Asia Pacific East,Strategic,Subscription,Hybrid,Premier,Net New,12,No
850554,2026-07-08,2026-07,FY26-Q3,Helios Devices,MidMarket,Manufacturing,Japan,Asia Pacific,Quinn Foster,Analytics,Executive Reporting,Executive Scorecard Model,26,7525.00,13,4185.00,Renewal Desk,Inbound,Provisioned,Asia Pacific East,Priority,Subscription,Hybrid,Essentials,Renewal,36,Yes
850555,2026-07-09,2026-07,FY26-Q3,Ironclad Construction,MidMarket,Construction,United Arab Emirates,Middle East & Africa,Skyler Bennett,Governance,Security,Access Policy Monitor,40,5850.00,13,3280.00,Marketplace,Upsell,Invoiced,Middle East Hub,Standard,Subscription,Customer Managed,Essentials,Net New,36,No
850556,2026-07-10,2026-07,FY26-Q3,Jetstream Travel,SMB,Travel,United Kingdom,Europe,Jordan Reyes,Managed Services,Support,Managed Monitoring Service,2,9775.00,0,5755.00,Marketplace,Upsell,Provisioned,Europe North,Standard,Managed Services,Azure Managed,Premier,Expansion,12,No
850557,2026-07-11,2026-07,FY26-Q3,Kestrel Finance,Enterprise,Financial Services,United States,North America,Casey Singh,Security,Identity,Identity Guard for Fabric,48,7800.00,5,4375.00,Renewal Desk,Inbound,Provisioned,US East,Priority,Subscription,Azure Managed,Premier,Renewal,24,Yes
850558,2026-07-12,2026-07,FY26-Q3,Northstar Education,Public Sector,Education,Canada,North America,Logan Chen,Analytics,Executive Reporting,Executive Scorecard Model,13,7775.00,12,4295.00,Direct,Inbound,Active,US East,Priority,Subscription,Azure Managed,Premier,Net New,36,No
850559,2026-07-13,2026-07,FY26-Q3,Optima Warehousing,MidMarket,Logistics,Netherlands,Europe,Avery Cole,Governance,Security,Access Policy Monitor,19,6650.00,8,3580.00,Direct,Inbound,Provisioned,Europe North,Standard,Subscription,Hybrid,Advanced,Expansion,12,No
850560,2026-07-14,2026-07,FY26-Q3,Pulse Renewables,Enterprise,Energy,Australia,Asia Pacific,Riley Morgan,Managed Services,Support,Managed Monitoring Service,4,9425.00,15,5750.00,Renewal Desk,Inbound,Renewal Pending,Asia Pacific East,Strategic,Managed Services,Azure Managed,Advanced,Renewal,24,Yes
850561,2026-07-15,2026-07,FY26-Q3,Alpine Manufacturing,Enterprise,Manufacturing,United States,North America,Cameron Kim,Lakehouse,Foundation,Lakehouse Foundation,35,6000.00,14,3255.00,Partner,Referral,Provisioned,US East,Priority,Subscription,Azure Managed,Premier,Expansion,12,No
850562,2026-07-16,2026-07,FY26-Q3,Bluebird Retail,MidMarket,Retail,Canada,North America,Logan Chen,AI,Recommendations,Recommendation Studio,37,9875.00,15,5390.00,Renewal Desk,Upsell,Renewal Pending,US East,Priority,Subscription,Azure Managed,Advanced,Renewal,12,Yes
850563,2026-07-17,2026-07,FY26-Q3,Canyon Health,Enterprise,Healthcare,United States,North America,Skyler Bennett,Platform,Capacity,Capacity Planner Toolkit,42,5400.00,17,2895.00,Partner,Event,Active,US East,Priority,Subscription,Azure Managed,Premier,Net New,36,No
850564,2026-07-18,2026-07,FY26-Q3,Delta Logistics,MidMarket,Logistics,Germany,Europe,Parker Diaz,Services,Training,Training Accelerator,2,7025.00,15,3585.00,Partner,Referral,Invoiced,Europe West,Standard,Professional Services,Hybrid,Essentials,Expansion,12,No
850565,2026-07-19,2026-07,FY26-Q3,Evergreen Schools,Public Sector,Education,United States,North America,Riley Morgan,Lakehouse,Foundation,Lakehouse Foundation,14,5750.00,15,3160.00,Renewal Desk,Inbound,Provisioned,US Central,Priority,Subscription,Customer Managed,Premier,Renewal,12,Yes
850566,2026-07-20,2026-07,FY26-Q3,Frontier Energy,Enterprise,Energy,United Kingdom,Europe,Reese Turner,AI,Recommendations,Recommendation Studio,19,9775.00,10,5280.00,Partner,Referral,Active,Europe North,Strategic,Subscription,Customer Managed,Premier,Net New,24,No
850567,2026-07-21,2026-07,FY26-Q3,Granite Aerospace,Enterprise,Aerospace,United States,North America,Casey Singh,Platform,Capacity,Capacity Planner Toolkit,28,5150.00,8,2700.00,Marketplace,Upsell,Active,US Central,Priority,Subscription,Customer Managed,Premier,Expansion,36,No
850568,2026-07-22,2026-07,FY26-Q3,Harbor Foods,SMB,Consumer Goods,Brazil,Latin America,Quinn Foster,Services,Training,Training Accelerator,6,7025.00,8,3610.00,Marketplace,Upsell,Booked,Latin America South,Standard,Professional Services,Azure Managed,Advanced,Net New,12,No
850569,2026-07-23,2026-07,FY26-Q3,Ion Medical,Enterprise,Healthcare,Singapore,Asia Pacific,Taylor Brooks,Lakehouse,Foundation,Lakehouse Foundation,36,5900.00,17,3365.00,Direct,Outbound,Provisioned,Asia Pacific East,Priority,Subscription,Hybrid,Premier,Expansion,36,No
850570,2026-07-24,2026-07,FY26-Q3,Juniper Telecom,MidMarket,Telecommunications,Australia,Asia Pacific,Morgan Patel,AI,Recommendations,Recommendation Studio,47,9625.00,18,5405.00,Renewal Desk,Upsell,Provisioned,Asia Pacific East,Priority,Subscription,Hybrid,Essentials,Renewal,36,Yes
850571,2026-07-25,2026-07,FY26-Q3,Kepler Robotics,Enterprise,Technology,Japan,Asia Pacific,Quinn Foster,Platform,Capacity,Capacity Planner Toolkit,8,5700.00,2,2905.00,Direct,Outbound,Active,Asia Pacific East,Priority,Subscription,Hybrid,Premier,Net New,24,No
850572,2026-07-26,2026-07,FY26-Q3,Lighthouse Media,SMB,Media,United Kingdom,Europe,Riley Morgan,Services,Training,Training Accelerator,2,6625.00,3,3415.00,Direct,Outbound,Invoiced,Europe West,Standard,Professional Services,Customer Managed,Advanced,Expansion,3,No
850573,2026-07-27,2026-07,FY26-Q3,Meridian Mining,Enterprise,Mining,South Africa,Middle East & Africa,Skyler Bennett,Lakehouse,Foundation,Lakehouse Foundation,22,5500.00,13,3210.00,Renewal Desk,Inbound,Invoiced,Middle East Hub,Priority,Subscription,Azure Managed,Advanced,Renewal,36,Yes
850574,2026-07-28,2026-07,FY26-Q3,Nimbus Hotels,MidMarket,Hospitality,United Arab Emirates,Middle East & Africa,Cameron Kim,AI,Recommendations,Recommendation Studio,27,9625.00,8,5430.00,Direct,Inbound,Provisioned,Middle East Hub,Standard,Subscription,Azure Managed,Advanced,Net New,36,No
850575,2026-07-29,2026-07,FY26-Q3,Orchard Biotech,Enterprise,Biotech,United States,North America,Jordan Reyes,Platform,Capacity,Capacity Planner Toolkit,36,5400.00,15,2935.00,Renewal Desk,Inbound,Invoiced,US East,Priority,Subscription,Azure Managed,Premier,Renewal,36,Yes
850576,2026-07-30,2026-07,FY26-Q3,Pioneer Insurance,MidMarket,Insurance,Canada,North America,Reese Turner,Services,Training,Training Accelerator,6,7175.00,10,3620.00,Partner,Referral,Provisioned,US Central,Standard,Professional Services,Hybrid,Advanced,Net New,12,No
850577,2026-07-31,2026-07,FY26-Q3,Quantum Freight,Enterprise,Logistics,Germany,Europe,Taylor Brooks,Lakehouse,Foundation,Lakehouse Foundation,50,5750.00,0,3100.00,Marketplace,Upsell,Active,Europe North,Priority,Subscription,Customer Managed,Premier,Expansion,12,No
850578,2026-08-01,2026-08,FY26-Q3,Redwood Capital,Enterprise,Financial Services,United States,North America,Reese Turner,AI,Recommendations,Recommendation Studio,11,9525.00,8,5235.00,Renewal Desk,Upsell,Invoiced,US Central,Strategic,Subscription,Customer Managed,Advanced,Renewal,24,Yes
850579,2026-08-02,2026-08,FY26-Q3,Summit Utilities,Public Sector,Utilities,United Kingdom,Europe,Logan Chen,Platform,Capacity,Capacity Planner Toolkit,19,4900.00,8,2655.00,Marketplace,Inbound,Booked,Europe North,Priority,Subscription,Customer Managed,Advanced,Net New,36,No
850580,2026-08-03,2026-08,FY26-Q3,Tidal Commerce,SMB,Retail,Singapore,Asia Pacific,Skyler Bennett,Services,Training,Training Accelerator,2,6725.00,3,3555.00,Marketplace,Upsell,Invoiced,Asia Pacific South,Standard,Professional Services,Azure Managed,Essentials,Expansion,3,No
850581,2026-08-04,2026-08,FY26-Q3,Umbra Security,MidMarket,Cybersecurity,Israel,Middle East & Africa,Logan Chen,Lakehouse,Foundation,Lakehouse Foundation,31,5500.00,11,3125.00,Renewal Desk,Upsell,Renewal Pending,Middle East Hub,Priority,Subscription,Hybrid,Essentials,Renewal,36,Yes
850582,2026-08-05,2026-08,FY26-Q3,Vector Mobility,Enterprise,Transportation,Japan,Asia Pacific,Morgan Patel,AI,Recommendations,Recommendation Studio,39,9925.00,12,5440.00,Marketplace,Inbound,Invoiced,Asia Pacific East,Strategic,Subscription,Hybrid,Advanced,Expansion,24,No
850583,2026-08-06,2026-08,FY26-Q3,Westbridge Pharma,Enterprise,Pharmaceuticals,Switzerland,Europe,Skyler Bennett,Platform,Capacity,Capacity Planner Toolkit,48,5800.00,17,2945.00,Renewal Desk,Inbound,Renewal Pending,Europe North,Priority,Subscription,Hybrid,Premier,Renewal,12,Yes
850584,2026-08-07,2026-08,FY26-Q3,Xenon Labs,SMB,Technology,India,Asia Pacific,Skyler Bennett,Services,Training,Training Accelerator,6,6625.00,15,3360.00,Direct,Outbound,Invoiced,Asia Pacific South,Standard,Professional Services,Customer Managed,Essentials,Net New,12,No
850585,2026-08-08,2026-08,FY26-Q3,Yellowtail Resorts,SMB,Hospitality,Mexico,Latin America,Morgan Patel,Lakehouse,Foundation,Lakehouse Foundation,17,5500.00,3,3155.00,Partner,Referral,Invoiced,Latin America South,Standard,Subscription,Azure Managed,Essentials,Expansion,24,No
850586,2026-08-09,2026-08,FY26-Q3,Zenith Public Works,Public Sector,Government,United States,North America,Reese Turner,AI,Recommendations,Recommendation Studio,25,9775.00,15,5370.00,Renewal Desk,Upsell,Renewal Pending,US East,Priority,Subscription,Azure Managed,Advanced,Renewal,24,Yes
850587,2026-08-10,2026-08,FY26-Q3,Asteria Foods,MidMarket,Consumer Goods,Spain,Europe,Skyler Bennett,Platform,Capacity,Capacity Planner Toolkit,26,5400.00,3,2790.00,Partner,Event,Active,Europe North,Standard,Subscription,Azure Managed,Advanced,Net New,12,No
850588,2026-08-11,2026-08,FY26-Q3,Borealis Health,Enterprise,Healthcare,Canada,North America,Parker Diaz,Services,Training,Training Accelerator,2,7275.00,10,3745.00,Partner,Referral,Invoiced,US Central,Priority,Professional Services,Hybrid,Premier,Expansion,3,No
850589,2026-08-12,2026-08,FY26-Q3,Celestial Motors,Enterprise,Automotive,Germany,Europe,Cameron Kim,Lakehouse,Foundation,Lakehouse Foundation,43,5650.00,12,3140.00,Marketplace,Inbound,Active,Europe North,Priority,Subscription,Customer Managed,Premier,Net New,24,No
850590,2026-08-13,2026-08,FY26-Q3,Driftline Apparel,SMB,Retail,Australia,Asia Pacific,Avery Cole,AI,Recommendations,Recommendation Studio,5,9375.00,15,5180.00,Partner,Referral,Invoiced,Asia Pacific East,Standard,Subscription,Customer Managed,Essentials,Expansion,24,No
850591,2026-08-14,2026-08,FY26-Q3,Eclipse Networks,Enterprise,Telecommunications,United States,North America,Logan Chen,Platform,Capacity,Capacity Planner Toolkit,11,5150.00,20,2680.00,Renewal Desk,Upsell,Provisioned,US Central,Priority,Subscription,Customer Managed,Premier,Renewal,36,Yes
850592,2026-08-15,2026-08,FY26-Q3,Fathom Analytics,MidMarket,Technology,Ireland,Europe,Jordan Reyes,Services,Training,Training Accelerator,6,6805.00,13,3495.00,Marketplace,Upsell,Provisioned,Europe West,Standard,Professional Services,Azure Managed,Essentials,Net New,6,No
850593,2026-08-16,2026-08,FY26-Q3,Greatwater Shipping,Enterprise,Logistics,Singapore,Asia Pacific,Skyler Bennett,Lakehouse,Foundation,Lakehouse Foundation,28,6050.00,7,3345.00,Direct,Outbound,Provisioned,Asia Pacific East,Priority,Subscription,Hybrid,Premier,Expansion,24,No
850594,2026-08-17,2026-08,FY26-Q3,Helios Devices,MidMarket,Manufacturing,Japan,Asia Pacific,Jordan Reyes,AI,Recommendations,Recommendation Studio,30,9875.00,8,5385.00,Renewal Desk,Inbound,Provisioned,Asia Pacific East,Priority,Subscription,Hybrid,Essentials,Renewal,12,Yes
850595,2026-08-18,2026-08,FY26-Q3,Ironclad Construction,MidMarket,Construction,United Arab Emirates,Middle East & Africa,Taylor Brooks,Platform,Capacity,Capacity Planner Toolkit,44,5400.00,5,2805.00,Direct,Outbound,Invoiced,Middle East Hub,Standard,Subscription,Hybrid,Essentials,Net New,12,No
850596,2026-08-19,2026-08,FY26-Q3,Jetstream Travel,SMB,Travel,United Kingdom,Europe,Riley Morgan,Services,Training,Training Accelerator,2,6705.00,13,3395.00,Renewal Desk,Inbound,Renewal Pending,Europe West,Priority,Professional Services,Customer Managed,Advanced,Renewal,6,Yes
850597,2026-08-20,2026-08,FY26-Q3,Kestrel Finance,Enterprise,Financial Services,United States,North America,Skyler Bennett,Lakehouse,Foundation,Lakehouse Foundation,6,5750.00,17,3275.00,Partner,Event,Provisioned,US East,Priority,Subscription,Azure Managed,Premier,Net New,36,No
850598,2026-08-21,2026-08,FY26-Q3,Northstar Education,Public Sector,Education,Canada,North America,Reese Turner,AI,Recommendations,Recommendation Studio,17,10125.00,8,5495.00,Direct,Inbound,Active,US East,Priority,Subscription,Azure Managed,Premier,Expansion,12,No
850599,2026-08-22,2026-08,FY26-Q3,Optima Warehousing,MidMarket,Logistics,Netherlands,Europe,Cameron Kim,Platform,Capacity,Capacity Planner Toolkit,23,5300.00,18,2830.00,Renewal Desk,Upsell,Invoiced,Europe North,Priority,Subscription,Azure Managed,Advanced,Renewal,24,Yes
850600,2026-08-23,2026-08,FY26-Q3,Pulse Renewables,Enterprise,Energy,Australia,Asia Pacific,Quinn Foster,Services,Training,Training Accelerator,6,7175.00,5,3700.00,Partner,Event,Booked,Asia Pacific South,Priority,Professional Services,Hybrid,Advanced,Net New,12,No
850601,2026-08-24,2026-08,FY26-Q3,Alpine Manufacturing,Enterprise,Manufacturing,United States,North America,Parker Diaz,Analytics,Operations,Operations Command Dashboard,39,7250.00,10,3780.00,Partner,Referral,Provisioned,US Central,Priority,Subscription,Customer Managed,Premier,Expansion,24,No
850602,2026-08-25,2026-08,FY26-Q3,Bluebird Retail,MidMarket,Retail,Canada,North America,Reese Turner,Automation,Workflows,Workflow Orchestrator,41,6525.00,13,3615.00,Renewal Desk,Upsell,Invoiced,US Central,Priority,Subscription,Customer Managed,Advanced,Renewal,24,Yes
850603,2026-08-26,2026-08,FY26-Q3,Canyon Health,Enterprise,Healthcare,United States,North America,Taylor Brooks,Managed Services,Backup,Recovery Assurance Service,4,10550.00,14,6295.00,Partner,Event,Active,US West,Strategic,Managed Services,Azure Managed,Premier,Expansion,12,No
850604,2026-08-27,2026-08,FY26-Q3,Delta Logistics,MidMarket,Logistics,Germany,Europe,Avery Cole,Data Integration,Pipelines,API Ingestion Hub,9,3675.00,15,2035.00,Renewal Desk,Upsell,Provisioned,Europe North,Priority,Subscription,Azure Managed,Essentials,Renewal,12,Yes
850605,2026-08-28,2026-08,FY26-Q3,Evergreen Schools,Public Sector,Education,United States,North America,Quinn Foster,Analytics,Operations,Operations Command Dashboard,18,7650.00,6,4085.00,Marketplace,Upsell,Provisioned,US West,Priority,Subscription,Hybrid,Premier,Net New,24,No
850606,2026-08-29,2026-08,FY26-Q3,Frontier Energy,Enterprise,Energy,United Kingdom,Europe,Morgan Patel,Automation,Workflows,Workflow Orchestrator,23,7025.00,5,3905.00,Marketplace,Inbound,Active,Europe North,Priority,Subscription,Hybrid,Premier,Expansion,36,No
850607,2026-08-30,2026-08,FY26-Q3,Granite Aerospace,Enterprise,Aerospace,United States,North America,Skyler Bennett,Managed Services,Backup,Recovery Assurance Service,4,10550.00,10,6275.00,Renewal Desk,Inbound,Provisioned,US East,Strategic,Managed Services,Azure Managed,Premier,Renewal,12,Yes
850608,2026-08-31,2026-08,FY26-Q3,Harbor Foods,SMB,Consumer Goods,Brazil,Latin America,Jordan Reyes,Data Integration,Pipelines,API Ingestion Hub,34,3575.00,8,1935.00,Direct,Outbound,Provisioned,Latin America South,Standard,Subscription,Customer Managed,Advanced,Net New,12,No
850609,2026-09-01,2026-09,FY26-Q3,Ion Medical,Enterprise,Healthcare,Singapore,Asia Pacific,Casey Singh,Analytics,Operations,Operations Command Dashboard,40,7600.00,12,4015.00,Direct,Outbound,Provisioned,Asia Pacific East,Priority,Subscription,Azure Managed,Premier,Expansion,12,No
850610,2026-09-02,2026-09,FY26-Q3,Juniper Telecom,MidMarket,Telecommunications,Australia,Asia Pacific,Logan Chen,Automation,Workflows,Workflow Orchestrator,5,6725.00,12,3755.00,Direct,Inbound,Invoiced,Asia Pacific East,Standard,Subscription,Azure Managed,Essentials,Net New,12,No
850611,2026-09-03,2026-09,FY26-Q3,Kepler Robotics,Enterprise,Technology,Japan,Asia Pacific,Jordan Reyes,Managed Services,Backup,Recovery Assurance Service,3,10300.00,17,6255.00,Direct,Outbound,Active,Asia Pacific East,Strategic,Managed Services,Azure Managed,Premier,Expansion,36,No
